member_id,signup_date,churn,outreach
1070,2024-09-01,1,1
1071,2024-09-28,0,0
1072,2025-03-15,0,0
1073,2024-08-26,0,1
1074,2025-01-11,0,0
1075,2024-09-22,0,0
1076,2024-12-24,0,1
1077,2024-12-05,0,0
1078,2025-01-23,0,1
1079,2024-01-03,1,0
1080,2025-03-04,1,0
1081,2024-05-21,0,1
1082,2025-01-10,1,1
1083,2024-11-19,1,1
1084,2024-05-25,0,1
1085,2024-10-19,1,0
1086,2025-03-07,0,0
1087,2025-02-02,0,1
1088,2024-12-09,0,1
1089,2024-05-19,0,1
1090,2024-07-05,1,0
1091,2024-03-01,1,1
1092,2025-01-14,1,1
1093,2025-03-15,0,0
1094,2024-11-14,0,1
1095,2024-10-28,0,1
1096,2024-12-09,0,1
1097,2024-01-11,1,0
1098,2024-03-02,0,0
1099,2024-08-13,1,1
1100,2024-06-01,0,1
1101,2024-11-05,0,0
1102,2024-08-30,0,1
1103,2025-05-07,1,0
1104,2024-12-31,0,0
1105,2024-11-25,0,0
1106,2024-04-16,0,0
1107,2024-08-13,0,0
1108,2024-08-05,1,0
1109,2025-05-20,1,1
1110,2024-09-15,0,0
1111,2025-05-31,0,1
1112,2024-02-23,0,0
1113,2024-02-16,0,0
1114,2024-04-08,0,0
1115,2024-01-20,0,0
1116,2025-05-04,1,1
1117,2025-02-22,1,0
1118,2024-03-02,0,0
1119,2024-05-24,0,1
1120,2024-08-03,0,0
1121,2024-01-03,0,1
1122,2024-06-08,0,0
1123,2024-04-29,0,0
1124,2024-03-29,0,1
1125,2024-11-24,0,1
1126,2024-12-22,1,1
1127,2024-09-23,1,0
1128,2024-11-18,0,0
1129,2024-07-13,0,1
1130,2024-11-27,0,0
1131,2024-06-18,0,1
1132,2025-04-07,1,1
1133,2024-02-09,0,0
1134,2024-09-17,0,0
1135,2025-01-29,0,0
1136,2024-08-13,0,0
1137,2024-05-03,0,1
1138,2024-02-07,0,1
1139,2024-11-23,0,0
1140,2024-09-07,0,0
1141,2024-06-24,0,0
1142,2025-03-29,1,0
1143,2024-02-06,0,1
1144,2024-11-11,0,0
1145,2024-04-23,0,0
1146,2024-02-09,0,0
1147,2024-10-27,0,0
1148,2024-08-11,0,0
1149,2024-11-13,0,0
1150,2024-12-14,0,0
1151,2024-04-24,0,0
1152,2024-11-18,1,1
1153,2024-02-09,0,1
1154,2024-02-09,1,0
1155,2024-10-15,1,0
1156,2024-09-18,0,0
1157,2024-08-03,0,0
1158,2024-05-26,0,0
1159,2024-12-01,0,0
1160,2024-06-16,0,0
1161,2024-04-01,0,0
1162,2024-12-18,0,0
1163,2024-12-28,1,1
1164,2024-12-10,0,1
1165,2024-06-18,0,1
1166,2024-12-21,0,0
1167,2024-07-09,0,0
1168,2025-02-25,0,1
1169,2024-01-07,0,0
1170,2024-05-12,0,0
1171,2024-01-31,0,0
1172,2025-03-01,1,1
1173,2025-01-28,0,1
1174,2024-12-28,0,1
1175,2025-03-12,0,0
1176,2024-03-22,0,0
1177,2024-12-21,1,0
1178,2024-09-14,0,0
1179,2024-10-21,1,1
1180,2024-08-11,0,1
1181,2024-02-15,0,0
1182,2024-04-22,0,0
1183,2024-08-20,0,0
1184,2024-01-17,0,0
1185,2024-12-25,0,0
1186,2024-08-10,0,0
1187,2025-03-23,0,0
1188,2024-12-30,0,0
1189,2024-11-21,0,0
1190,2025-04-11,0,1
1191,2025-02-17,0,1
1192,2025-03-30,1,0
1193,2024-08-20,1,0
1194,2024-08-11,0,0
1195,2025-02-15,0,1
1196,2024-11-30,1,0
1197,2024-08-09,0,0
1198,2024-02-06,1,0
1199,2024-10-04,0,1
1200,2024-07-14,0,1
1201,2025-04-28,0,0
1202,2024-08-29,1,0
1203,2024-11-19,0,1
1204,2024-07-10,0,0
1205,2024-01-17,0,0
1206,2025-02-04,0,0
1207,2024-01-22,0,0
1208,2025-04-18,0,0
1209,2024-04-29,0,0
1210,2024-07-28,0,0
1211,2024-11-01,0,1
1212,2024-09-26,1,0
1213,2024-10-11,0,1
1214,2024-08-14,0,0
1215,2025-01-15,1,0
1216,2025-04-04,1,1
1217,2024-01-07,0,1
1218,2024-01-29,0,0
1219,2024-02-02,0,1
1220,2024-03-19,0,0
1221,2025-04-03,0,0
1222,2025-04-26,1,1
1223,2025-03-05,0,0
1224,2024-10-11,0,1
1225,2025-05-30,1,1
1226,2024-04-08,1,0
1227,2025-01-31,0,0
1228,2025-05-03,0,1
1229,2024-02-08,1,1
1230,2024-09-27,1,1
1231,2024-06-05,0,0
1232,2024-03-15,0,0
1233,2024-05-09,0,1
1234,2024-03-24,0,0
1235,2024-01-22,0,0
1236,2025-04-03,0,0
1237,2025-01-16,1,0
1238,2025-03-15,0,0
1239,2024-01-21,0,0
1240,2024-10-29,0,1
1241,2024-03-24,1,0
1242,2025-03-28,1,0
1243,2025-01-21,1,0
1244,2025-05-21,0,1
1245,2024-09-13,1,1
1246,2024-06-10,0,0
1247,2024-06-11,0,1
1248,2024-09-27,0,0
1249,2025-05-06,0,0
1250,2024-07-26,0,1
1251,2024-02-29,0,0
1252,2025-03-05,0,0
1253,2024-11-04,0,0
1254,2024-01-27,0,0
1255,2024-07-17,0,0
1256,2025-01-21,0,0
1257,2024-12-14,1,0
1258,2025-01-12,0,0
1259,2024-06-01,0,0
1260,2024-07-24,0,1
1261,2025-03-30,1,0
1262,2024-09-29,0,0
1263,2024-08-23,0,0
1264,2025-05-15,0,1
1265,2024-04-26,0,0
1266,2025-01-20,0,1
1267,2024-12-09,0,0
1268,2025-01-29,0,0
1269,2024-03-04,0,0
1270,2024-03-12,1,1
1271,2024-09-30,0,1
1272,2024-11-15,1,1
1273,2024-12-03,0,0
1274,2024-12-31,0,1
1275,2025-05-09,1,0
1276,2024-06-14,0,0
1277,2024-01-11,0,1
1278,2024-10-27,0,0
1279,2024-04-11,0,0
1280,2025-02-28,1,0
1281,2025-01-26,0,0
1282,2024-08-01,0,0
1283,2024-03-28,0,1
1284,2025-02-04,0,1
1285,2024-02-15,0,1
1286,2025-04-07,0,0
1287,2024-11-05,0,1
1288,2024-03-26,0,1
1289,2024-04-01,0,0
1290,2024-08-29,0,0
1291,2024-01-02,0,1
1292,2024-08-12,0,0
1293,2024-04-25,0,0
1294,2024-04-12,0,0
1295,2024-07-12,0,1
1296,2024-06-14,0,0
1297,2024-03-30,0,1
1298,2024-05-01,0,1
1299,2024-05-22,0,0
1300,2024-04-15,0,0
1301,2025-03-03,0,0
1302,2024-10-31,0,0
1303,2024-11-12,1,0
1304,2024-01-09,0,0
1305,2024-03-13,0,0
1306,2024-12-24,0,0
1307,2024-08-10,0,0
1308,2025-02-19,0,1
1309,2025-01-04,0,0
1310,2024-09-20,1,1
1311,2024-11-13,0,0
1312,2024-03-24,0,1
1313,2024-11-13,0,0
1314,2024-04-20,1,1
1315,2024-09-07,0,0
1316,2025-01-17,0,0
1317,2024-01-07,0,0
1318,2025-04-03,0,0
1319,2024-03-24,0,1
1320,2024-07-26,0,1
1321,2025-01-24,0,0
1322,2024-11-09,1,0
1323,2024-01-22,1,0
1324,2025-02-13,0,0
1325,2025-05-29,0,0
1326,2024-05-06,0,0
1327,2024-01-14,0,0
1328,2024-01-12,0,1
1329,2024-03-27,1,0
1330,2024-10-27,0,1
1331,2024-08-30,0,0
1332,2024-05-01,0,1
1333,2024-05-26,0,1
1334,2024-12-21,0,1
1335,2024-11-04,0,0
1336,2024-10-14,0,1
1337,2024-11-02,1,0
1338,2024-12-17,0,1
1339,2024-11-07,1,1
1340,2024-02-28,0,0
1341,2024-02-04,0,0
1342,2025-03-20,1,0
1343,2024-04-02,0,0
1344,2024-07-25,0,1
1345,2024-12-18,0,1
1346,2024-11-27,0,1
1347,2024-06-07,0,0
1348,2024-01-24,0,1
1349,2025-02-07,1,1
1350,2025-05-30,0,1
1351,2024-12-29,1,1
1352,2025-01-16,1,0
1353,2024-05-31,0,1
1354,2025-02-23,0,1
1355,2024-09-06,1,1
1356,2024-04-26,1,0
1357,2025-05-26,0,1
1358,2024-11-30,0,0
1359,2025-02-21,0,0
1360,2024-10-21,1,0
1361,2025-01-05,0,1
1362,2024-07-04,0,0
1363,2024-09-02,0,1
1364,2024-09-24,0,1
1365,2024-08-24,0,0
1366,2024-01-21,0,1
1367,2024-04-09,0,0
1368,2025-04-22,0,1
1369,2024-10-24,0,1
1370,2024-11-29,0,0
1371,2024-01-02,0,0
1372,2025-01-09,0,1
1373,2024-10-19,0,1
1374,2024-11-13,0,1
1375,2025-05-16,0,1
1376,2025-01-15,0,1
1377,2024-01-14,0,1
1378,2025-05-18,1,1
1379,2024-08-18,0,1
1380,2024-03-24,0,0
1381,2024-05-09,1,0
1382,2024-05-24,1,0
1383,2024-01-28,0,0
1384,2024-03-06,0,1
1385,2024-06-11,0,0
1386,2024-08-16,0,1
1387,2024-09-17,0,0
1388,2025-03-24,0,0
1389,2025-02-27,0,0
1390,2025-04-04,1,1
1391,2024-10-27,0,0
1392,2024-10-29,0,1
1393,2024-10-13,0,1
1394,2025-01-29,0,1
1395,2024-01-10,0,0
1396,2024-09-26,0,0
1397,2024-12-26,0,0
1398,2024-09-13,0,0
1399,2024-05-12,0,0
1400,2024-10-02,0,1
1401,2025-05-27,1,1
1402,2024-11-08,1,0
1403,2024-10-10,0,0
1404,2024-04-30,0,1
1405,2024-04-16,0,0
1406,2024-07-22,0,0
1407,2024-06-13,0,0
1408,2024-10-31,0,0
1409,2025-05-11,1,1
1410,2024-06-04,0,0
1411,2025-01-01,0,1
1412,2024-09-07,0,0
1413,2024-11-29,0,1
1414,2025-05-25,0,0
1415,2024-10-19,0,0
1416,2024-01-20,1,0
1417,2024-10-08,0,0
1418,2024-01-01,0,0
1419,2024-04-28,0,0
1420,2024-02-04,1,0
1421,2024-07-16,0,1
1422,2025-04-29,0,1
1423,2024-02-28,0,1
1424,2024-06-09,0,0
1425,2024-07-24,0,0
1426,2024-01-12,0,0
1427,2025-05-04,0,0
1428,2024-10-02,0,0
1429,2024-08-29,1,1
1430,2024-08-03,0,0
1431,2024-09-07,0,1
1432,2024-05-05,0,0
1433,2024-08-04,0,1
1434,2024-11-01,0,1
1435,2024-07-03,0,0
1436,2024-02-08,0,0
1437,2024-08-10,0,0
1438,2024-07-02,0,0
1439,2025-05-09,1,0
1440,2025-03-02,0,1
1441,2024-06-26,1,1
1442,2025-03-03,0,1
1443,2024-10-20,0,1
1444,2024-05-30,0,1
1445,2025-01-18,0,0
1446,2024-11-03,0,1
1447,2024-12-01,0,1
1448,2025-01-09,0,0
1449,2024-01-08,0,0
1450,2024-12-06,1,1
1451,2024-05-08,1,1
1452,2024-12-17,1,0
1453,2024-12-23,0,0
1454,2025-05-31,0,1
1455,2025-05-09,1,1
1456,2024-03-26,0,1
1457,2024-06-23,0,1
1458,2024-07-11,0,1
1459,2024-11-06,0,0
1460,2024-04-28,0,0
1461,2024-08-05,0,0
1462,2025-03-02,0,0
1463,2025-02-17,0,1
1464,2024-04-23,1,1
1465,2024-05-24,1,0
1466,2024-10-29,0,0
1467,2024-12-10,0,0
1468,2024-01-01,0,0
1469,2024-05-26,0,0
1470,2024-10-13,0,0
1471,2024-02-22,0,0
1472,2024-10-30,1,1
1473,2024-03-09,0,1
1474,2024-12-26,1,0
1475,2024-08-07,0,1
1476,2024-06-09,0,1
1477,2024-03-29,0,1
1478,2024-06-07,0,0
1479,2025-05-03,0,1
1480,2024-11-19,0,1
1481,2025-01-15,0,1
1482,2024-04-11,0,0
1483,2025-05-08,1,1
1484,2024-01-19,0,0
1485,2025-03-29,0,1
1486,2025-04-26,0,0
1487,2025-01-31,1,1
1488,2024-10-05,0,1
1489,2024-12-30,0,0
1490,2024-11-26,0,0
1491,2024-12-09,0,1
1492,2025-03-30,0,1
1493,2024-03-05,0,0
1494,2024-03-16,0,0
1495,2024-05-22,1,1
1496,2025-04-17,0,0
1497,2025-02-20,0,0
1498,2024-10-31,1,0
1499,2025-05-11,1,1
1500,2024-10-17,1,1
1501,2024-04-11,0,0
1502,2024-09-23,0,0
1503,2024-01-03,0,0
1504,2024-03-25,1,0
1505,2024-11-23,0,0
1506,2025-03-25,1,1
1507,2025-03-29,0,1
1508,2024-08-08,1,1
1509,2024-06-02,0,0
1510,2024-01-12,0,1
1511,2024-05-12,1,0
1512,2024-10-30,0,0
1513,2024-10-19,0,0
1514,2024-10-26,0,1
1515,2024-02-12,0,0
1516,2024-12-08,0,0
1517,2024-11-21,1,1
1518,2025-05-12,1,0
1519,2024-12-29,0,0
1520,2025-03-02,0,1
1521,2024-01-21,0,0
1522,2025-02-10,1,0
1523,2024-12-01,0,0
1524,2024-04-26,0,0
1525,2024-05-03,0,1
1526,2025-02-02,0,1
1527,2024-02-20,1,0
1528,2024-11-19,0,0
1529,2024-05-20,1,1
1530,2025-04-14,0,0
1531,2024-11-29,0,0
1532,2025-01-07,1,1
1533,2025-05-08,0,0
1534,2024-06-04,0,0
1535,2024-10-17,0,1
1536,2024-05-23,0,0
1537,2024-04-15,0,1
1538,2025-02-23,0,1
1539,2024-01-02,0,0
1540,2024-03-30,0,1
1541,2024-12-10,0,1
1542,2024-12-15,1,1
1543,2025-04-03,0,1
1544,2024-09-19,0,1
1545,2024-12-16,0,1
1546,2024-04-17,1,0
1547,2024-02-08,0,1
1548,2024-06-07,0,0
1549,2024-11-07,0,1
1550,2024-08-28,0,0
1551,2025-03-20,0,1
1552,2024-10-24,0,0
1553,2024-02-05,0,1
1554,2024-03-24,0,0
1555,2025-03-27,1,0
1556,2025-01-19,0,0
1557,2024-06-20,0,1
1558,2025-01-10,0,0
1559,2024-12-27,0,1
1560,2024-05-20,0,1
1561,2024-04-27,0,0
1562,2024-10-03,0,0
1563,2024-08-07,1,0
1564,2024-01-26,0,1
1565,2024-01-10,0,0
1566,2025-01-12,0,1
1567,2024-05-31,0,0
1568,2024-02-18,0,1
1569,2024-06-02,0,0
1570,2024-10-19,0,0
1571,2024-02-19,1,0
1572,2024-02-29,1,0
1573,2024-06-15,0,0
1574,2024-07-20,0,1
1575,2024-05-25,0,1
1576,2025-03-14,0,0
1577,2024-08-29,0,0
1578,2025-04-27,1,0
1579,2024-04-17,0,1
1580,2024-08-13,0,0
1581,2025-03-07,0,0
1582,2025-02-22,0,0
1583,2025-03-30,0,1
1584,2024-06-08,1,0
1585,2024-03-17,0,0
1586,2025-05-23,0,1
1587,2025-03-16,0,0
1588,2024-09-10,0,0
1589,2024-11-15,0,1
1590,2024-09-19,0,1
1591,2025-01-08,0,0
1592,2024-06-15,0,1
1593,2025-04-03,0,1
1594,2024-10-06,0,0
1595,2024-10-28,0,0
1596,2024-08-05,0,0
1597,2024-04-11,0,1
1598,2024-10-14,0,1
1599,2024-06-15,0,1
1600,2024-02-05,1,0
1601,2024-12-18,0,0
1602,2024-03-13,0,0
1603,2024-12-18,0,0
1604,2024-03-10,1,1
1605,2025-02-28,0,0
1606,2025-05-31,0,1
1607,2025-03-03,1,1
1608,2024-06-08,0,0
1609,2024-05-28,0,0
1610,2024-08-17,0,0
1611,2024-03-07,0,0
1612,2025-01-15,1,1
1613,2024-02-27,0,0
1614,2024-09-15,0,0
1615,2024-12-07,0,1
1616,2024-05-09,1,1
1617,2024-06-20,0,1
1618,2024-07-27,0,0
1619,2024-12-19,0,0
1620,2025-04-15,1,1
1621,2024-04-25,1,0
1622,2024-09-20,0,0
1623,2025-03-17,0,1
1624,2025-03-28,1,1
1625,2025-04-21,1,1
1626,2024-10-13,0,0
1627,2024-10-29,0,0
1628,2024-11-06,0,1
1629,2024-07-26,1,0
1630,2025-03-21,0,1
1631,2024-02-24,0,1
1632,2024-01-12,1,0
1633,2025-02-03,0,0
1634,2025-05-29,1,0
1635,2024-08-24,1,0
1636,2024-10-05,0,0
1637,2024-12-13,0,0
1638,2024-04-13,0,1
1639,2025-05-31,1,0
1640,2024-09-04,0,1
1641,2024-12-29,0,1
1642,2024-11-16,0,0
1643,2024-10-12,1,0
1644,2024-05-28,0,1
1645,2024-03-24,0,0
1646,2025-02-09,0,1
1647,2025-03-31,0,1
1648,2024-06-09,0,0
1649,2025-04-04,1,0
1650,2025-05-14,0,1
1651,2025-05-23,1,1
1652,2025-04-25,0,1
1653,2024-04-23,0,0
1654,2024-12-26,0,0
1655,2024-12-06,0,1
1656,2025-03-24,1,1
1657,2024-06-28,0,0
1658,2025-02-10,1,1
1659,2024-07-14,0,0
1660,2025-04-10,0,0
1661,2024-11-06,0,1
1662,2024-09-18,0,0
1663,2025-02-22,0,0
1664,2025-02-09,0,0
1665,2024-05-22,0,1
1666,2024-12-07,0,1
1667,2024-11-11,0,0
1668,2024-04-10,1,1
1669,2024-08-31,1,1
1670,2025-05-04,0,1
1671,2024-01-12,0,0
1672,2024-08-26,0,0
1673,2024-02-11,0,1
1674,2025-03-04,0,1
1675,2024-06-06,0,0
1676,2024-08-03,0,1
1677,2025-04-06,0,1
1678,2024-05-13,0,0
1679,2024-03-07,0,1
1680,2024-01-07,0,1
1681,2024-03-13,1,0
1682,2025-02-02,1,1
1683,2025-02-08,0,0
1684,2024-05-09,0,0
1685,2025-04-10,0,0
1686,2024-07-24,0,1
1687,2024-09-22,0,1
1688,2024-09-09,0,1
1689,2024-10-15,0,0
1690,2024-06-12,1,1
1691,2024-04-04,0,1
1692,2024-04-19,0,1
1693,2024-12-01,0,1
1694,2024-08-25,0,0
1695,2025-01-15,0,0
1696,2025-03-11,0,1
1697,2025-04-27,0,0
1698,2024-01-25,0,0
1699,2024-04-26,0,0
1700,2025-04-26,0,1
1701,2025-01-26,0,0
1702,2024-03-19,1,0
1703,2024-06-21,0,1
1704,2024-01-12,0,0
1705,2024-05-07,0,0
1706,2024-04-01,0,1
1707,2025-03-22,1,0
1708,2025-01-24,0,0
1709,2024-02-12,0,1
1710,2024-09-10,0,1
1711,2024-05-09,0,0
1712,2024-02-29,0,0
1713,2025-04-11,0,1
1714,2024-10-13,0,0
1715,2025-05-31,0,0
1716,2025-04-11,1,0
1717,2024-12-10,0,1
1718,2025-01-16,0,0
1719,2024-09-09,0,1
1720,2024-02-25,0,0
1721,2025-04-07,0,0
1722,2025-04-01,0,1
1723,2024-03-23,0,0
1724,2024-04-08,0,0
1725,2024-05-28,0,1
1726,2024-11-24,1,1
1727,2024-06-04,0,0
1728,2024-07-08,0,0
1729,2025-05-08,1,1
1730,2024-09-19,0,0
1731,2024-03-20,0,0
1732,2025-02-03,0,1
1733,2024-09-16,0,1
1734,2024-04-10,0,0
1735,2024-12-24,0,0
1736,2025-01-14,0,0
1737,2024-08-08,0,0
1738,2025-02-23,0,1
1739,2024-05-03,0,0
1740,2025-02-25,0,0
1741,2024-08-18,0,0
1742,2024-03-03,1,0
1743,2025-04-29,1,0
1744,2025-04-27,0,1
1745,2024-06-03,1,0
1746,2024-04-01,0,1
1747,2025-03-30,0,1
1748,2025-05-24,1,0
1749,2024-07-01,1,0
1750,2025-01-20,0,0
1751,2025-02-08,1,0
1752,2024-09-02,0,0
1753,2025-04-15,0,0
1754,2025-02-26,1,0
1755,2024-03-05,0,0
1756,2024-01-13,0,0
1757,2024-07-31,0,0
1758,2024-08-29,0,0
1759,2025-05-07,0,1
1760,2024-07-31,0,1
1761,2024-12-03,1,1
1762,2024-06-21,1,1
1763,2024-06-12,0,0
1764,2025-04-09,0,1
1765,2025-05-11,0,1
1766,2025-01-29,0,0
1767,2024-11-03,1,0
1768,2024-07-01,0,0
1769,2025-05-24,1,0
1770,2024-08-14,0,1
1771,2025-03-11,0,0
1772,2025-02-25,0,1
1773,2024-01-21,0,1
1774,2025-01-31,0,0
1775,2024-04-14,1,0
1776,2024-07-10,0,1
1777,2024-01-17,0,0
1778,2024-04-29,0,1
1779,2025-01-27,0,1
1780,2025-02-28,0,0
1781,2024-05-08,0,1
1782,2024-05-09,0,1
1783,2024-01-29,0,0
1784,2024-04-06,0,0
1785,2024-01-10,0,1
1786,2024-08-29,1,0
1787,2024-08-19,0,1
1788,2024-10-10,0,0
1789,2024-07-18,0,0
1790,2024-03-19,0,0
1791,2024-06-21,0,0
1792,2025-04-11,0,0
1793,2025-02-19,0,0
1794,2025-03-24,1,1
1795,2024-03-27,0,1
1796,2024-04-10,0,0
1797,2024-01-08,0,1
1798,2024-07-18,0,1
1799,2025-05-19,1,0
1800,2024-03-27,0,1
1801,2024-02-12,0,1
1802,2025-01-19,1,0
1803,2025-03-10,0,1
1804,2025-02-11,0,0
1805,2025-04-27,0,1
1806,2024-01-17,0,1
1807,2024-05-27,0,0
1808,2024-10-03,0,0
1809,2024-08-19,1,0
1810,2024-12-31,0,1
1811,2024-08-15,0,0
1812,2025-03-11,0,0
1813,2025-02-02,1,0
1814,2024-07-29,0,1
1815,2025-01-25,0,1
1816,2025-05-13,0,1
1817,2025-05-05,0,0
1818,2025-03-17,0,0
1819,2024-09-17,0,0
1820,2024-12-15,0,0
1821,2024-12-17,1,0
1822,2024-11-15,0,1
1823,2024-05-17,0,0
1824,2025-01-02,1,0
1825,2024-08-07,0,0
1826,2024-12-02,1,1
1827,2024-08-10,0,0
1828,2024-12-25,0,0
1829,2024-11-24,1,0
1830,2025-04-07,1,0
1831,2025-01-16,0,0
1832,2024-06-17,0,0
1833,2024-08-04,0,0
1834,2025-01-12,0,1
1835,2024-04-28,1,1
1836,2024-07-08,0,0
1837,2025-01-04,0,0
1838,2024-05-28,0,1
1839,2025-05-02,0,0
1840,2025-01-08,1,0
1841,2024-06-08,0,0
1842,2024-12-16,0,0
1843,2024-10-14,0,0
1844,2024-10-14,0,0
1845,2024-08-13,0,0
1846,2024-09-29,0,0
1847,2025-02-05,0,0
1848,2024-07-01,0,0
1849,2025-05-02,1,0
1850,2024-05-03,0,1
1851,2025-02-17,0,0
1852,2024-06-20,0,0
1853,2024-10-14,0,0
1854,2025-03-10,1,0
1855,2024-04-22,0,0
1856,2024-05-01,0,0
1857,2024-08-09,1,1
1858,2024-02-08,0,1
1859,2025-05-11,0,0
1860,2024-08-20,0,1
1861,2024-05-28,0,1
1862,2025-01-31,0,0
1863,2024-10-28,1,0
1864,2024-12-25,1,1
1865,2024-08-25,1,0
1866,2024-08-23,0,0
1867,2024-07-21,0,0
1868,2024-09-12,0,1
1869,2024-08-22,0,0
1870,2024-12-10,0,0
1871,2025-04-10,0,1
1872,2024-07-31,0,0
1873,2025-04-07,0,1
1874,2025-03-11,1,1
1875,2024-10-09,1,0
1876,2025-04-07,1,0
1877,2025-02-10,0,0
1878,2024-03-28,0,0
1879,2024-02-13,0,1
1880,2025-04-05,0,0
1881,2024-10-04,0,1
1882,2025-02-24,1,0
1883,2024-12-18,0,1
1884,2025-05-29,1,0
1885,2024-01-19,1,0
1886,2024-01-23,0,1
1887,2025-02-16,0,0
1888,2024-01-30,0,1
1889,2024-04-17,0,1
1890,2025-01-01,0,0
1891,2024-10-07,0,1
1892,2024-05-07,0,0
1893,2024-08-16,0,0
1894,2024-04-20,0,1
1895,2024-05-15,1,1
1896,2024-12-27,1,0
1897,2024-07-04,0,1
1898,2024-05-08,0,1
1899,2024-09-17,0,1
1900,2025-05-29,1,0
1901,2025-03-24,0,1
1902,2024-04-13,0,0
1903,2025-04-27,0,0
1904,2024-08-11,1,1
1905,2025-05-05,0,0
1906,2025-04-17,1,0
1907,2024-01-10,0,1
1908,2025-02-08,0,1
1909,2024-10-28,0,1
1910,2024-08-18,0,0
1911,2024-03-06,0,1
1912,2024-04-21,0,0
1913,2024-01-13,0,1
1914,2025-01-27,0,1
1915,2025-05-14,0,0
1916,2024-08-21,0,0
1917,2024-11-09,1,1
1918,2024-01-12,0,0
1919,2024-07-27,1,0
1920,2024-01-14,0,1
1921,2025-02-21,0,0
1922,2025-03-12,0,1
1923,2025-01-11,0,1
1924,2024-01-20,0,0
1925,2024-03-10,0,1
1926,2024-07-29,0,1
1927,2024-04-10,0,0
1928,2024-05-11,0,1
1929,2025-01-15,0,0
1930,2024-05-11,0,0
1931,2024-01-20,0,0
1932,2024-08-14,0,0
1933,2024-06-02,0,0
1934,2025-04-13,1,0
1935,2025-02-08,0,0
1936,2024-07-20,0,0
1937,2024-02-07,0,1
1938,2024-07-06,0,1
1939,2024-02-26,0,1
1940,2024-01-20,0,1
1941,2024-09-29,0,1
1942,2024-04-28,0,0
1943,2025-05-30,0,1
1944,2024-08-08,0,0
1945,2025-05-29,0,1
1946,2024-12-01,0,0
1947,2024-02-24,0,1
1948,2025-05-14,1,1
1949,2024-06-10,0,0
1950,2024-06-07,0,0
1951,2024-07-06,0,1
1952,2024-02-29,0,1
1953,2024-11-14,1,0
1954,2024-07-29,1,1
1955,2025-02-09,0,0
1956,2024-04-18,0,0
1957,2024-03-16,0,1
1958,2024-11-09,1,0
1959,2024-04-26,0,0
1960,2024-01-19,1,0
1961,2025-03-07,0,0
1962,2024-12-15,0,0
1963,2024-07-01,0,1
1964,2024-04-22,0,1
1965,2024-07-01,0,0
1966,2025-04-25,0,1
1967,2024-05-25,0,0
1968,2024-04-22,1,0
1969,2025-04-20,0,1
1970,2024-10-29,0,1
1971,2024-04-27,1,0
1972,2024-06-09,1,0
1973,2025-02-04,1,0
1974,2024-07-16,0,0
1975,2024-09-16,0,1
1976,2024-02-16,0,1
1977,2025-02-02,0,1
1978,2024-03-18,1,0
1979,2024-05-03,1,1
1980,2024-03-15,0,0
1981,2024-05-16,0,0
1982,2025-02-03,0,0
1983,2025-05-19,0,0
1984,2025-05-14,0,1
1985,2024-05-17,0,0
1986,2024-02-19,0,0
1987,2024-09-10,0,1
1988,2025-03-01,0,0
1989,2024-10-28,0,0
1990,2024-12-14,0,0
1991,2024-02-18,0,1
1992,2024-03-14,0,0
1993,2024-09-17,0,0
1994,2024-12-21,0,1
1995,2024-09-16,0,1
1996,2024-10-21,1,0
1997,2024-11-08,1,0
1998,2024-06-30,0,0
1999,2024-12-29,0,1
2000,2024-07-06,0,1
2001,2025-02-11,1,0
2002,2025-02-17,0,1
2003,2024-12-07,0,0
2004,2024-08-07,0,0
2005,2024-06-11,0,0
2006,2024-08-07,0,1
2007,2024-09-26,0,0
2008,2025-02-03,0,1
2009,2024-06-30,0,0
2010,2024-07-23,0,1
2011,2024-08-15,0,1
2012,2024-09-06,0,1
2013,2025-03-16,0,0
2014,2024-07-14,0,1
2015,2024-03-10,0,1
2016,2025-02-02,0,1
2017,2024-07-21,0,1
2018,2024-05-27,0,1
2019,2025-04-16,1,0
2020,2024-07-17,1,0
2021,2025-03-01,0,0
2022,2025-05-06,0,0
2023,2024-05-21,0,0
2024,2024-11-08,0,0
2025,2024-06-13,0,0
2026,2024-11-09,0,0
2027,2024-01-21,0,0
2028,2024-03-22,0,1
2029,2024-05-10,0,1
2030,2024-10-31,0,0
2031,2025-01-05,0,0
2032,2025-01-18,0,0
2033,2025-03-20,0,0
2034,2025-02-28,1,0
2035,2024-06-09,0,0
2036,2024-06-26,0,0
2037,2025-05-04,0,0
2038,2024-11-22,1,0
2039,2024-10-15,0,0
2040,2024-12-19,0,0
2041,2024-01-28,0,0
2042,2024-02-12,0,0
2043,2025-02-26,0,0
2044,2024-06-25,0,0
2045,2025-05-08,1,1
2046,2024-07-16,0,0
2047,2025-05-31,1,1
2048,2025-05-28,1,0
2049,2024-01-22,0,1
2050,2024-04-21,0,1
2051,2024-02-26,0,0
2052,2024-03-06,0,0
2053,2024-04-07,1,0
2054,2024-05-23,0,0
2055,2025-03-10,0,0
2056,2024-03-26,0,0
2057,2024-12-09,0,1
2058,2024-10-20,0,0
2059,2024-08-30,0,0
2060,2024-02-01,1,0
2061,2025-01-25,1,0
2062,2024-10-03,0,0
2063,2024-06-02,0,0
2064,2025-01-17,0,0
2065,2024-03-08,1,0
2066,2024-08-01,0,0
2067,2025-01-10,0,0
